order_id,customer_id,restaurant_id,partner_id,order_date,total_amount,payment_method,order_status
O04139,C0023,R0020,P0247,2025-07-22,1002.33,Wallet,Delivered
O04140,C0366,R0407,P0192,2025-02-19,671.07,Wallet,Returned
O04141,C0015,R0006,P0011,2024-12-16,864.27,Cash on Delivery,Cancelled
O04142,C0711,R0446,P0238,2025-06-01,498.18,Wallet,Delivered
O04143,C0437,R0483,P0102,2024-06-08,950.14,Card,Delivered
O04144,C0990,R0344,P0147,2023-09-22,1075.92,UPI,Returned
O04145,C0674,R0079,P0233,2024-09-14,1394.22,UPI,Delivered
O04146,C0496,R0266,P0206,2024-05-24,1170.65,UPI,Delivered
O04147,C0714,R0451,P0116,2024-11-04,532.71,UPI,Delivered
O04148,C0379,R0100,P0024,2025-02-15,278.85,Cash on Delivery,Cancelled
O04149,C0221,R0387,P0190,2023-09-23,1378.58,Wallet,Returned
O04150,C0915,R0292,P0171,2023-12-11,267.5,Wallet,Cancelled
O04151,C0577,R0404,P0077,2024-01-25,256.2,Cash on Delivery,Delivered
O04152,C0410,R0120,P0285,2023-09-24,1197.09,Wallet,Delivered
O04153,C0571,R0498,P0224,2025-08-04,1096.48,Wallet,Returned
O04154,C0386,R0075,P0213,2024-12-20,1308.17,Wallet,Delivered
O04155,C0368,R0003,P0063,2023-12-21,1058.76,UPI,Cancelled
O04156,C0617,R0100,P0168,2024-11-03,989.89,Card,Delivered
O04157,C0662,R0253,P0140,2024-10-28,704.02,Card,Returned
O04158,C0314,R0125,P0108,2025-05-26,1352.0,UPI,Delivered
O04159,C0800,R0174,P0295,2025-04-19,849.45,Card,Cancelled
O04160,C0873,R0259,P0251,2024-02-25,174.9,Card,Cancelled
O04161,C0307,R0396,P0115,2023-10-01,602.69,Cash on Delivery,Returned
O04162,C0622,R0498,P0136,2023-08-30,591.43,UPI,Returned
O04163,C0557,R0293,P0153,2024-04-12,390.5,Wallet,Returned
O04164,C0973,R0122,P0198,2024-06-13,302.6,Card,Returned
O04165,C0055,R0151,P0181,2024-12-16,1201.0,Wallet,Delivered
O04166,C0358,R0004,P0002,2024-04-14,252.86,UPI,Returned
O04167,C0846,R0394,P0265,2024-04-10,485.75,Wallet,Delivered
O04168,C0836,R0365,P0250,2024-11-10,1408.16,Card,Returned
O04169,C0975,R0147,P0236,2025-05-08,1280.57,Cash on Delivery,Cancelled
O04170,C0773,R0481,P0296,2025-05-05,1194.07,Cash on Delivery,Delivered
O04171,C0257,R0381,P0059,2023-11-10,653.12,,Cancelled
O04172,C0418,R0379,P0098,2023-12-19,971.76,,Returned
O04173,C0586,R0284,P0125,2025-04-04,713.9,Card,Cancelled
O04174,C0006,R0272,P0025,2023-11-09,334.01,Card,Returned
O04175,C0035,R0014,P0283,2025-07-16,1052.53,Card,Returned
O04176,C0576,R0430,P0061,2024-10-09,398.16,Wallet,Delivered
O04177,C0257,R0468,P0031,2024-03-13,1326.53,Cash on Delivery,Delivered
O04178,C0620,R0252,P0296,2023-09-10,790.0,Cash on Delivery,Delivered
O04179,C0304,R0447,P0263,2025-07-24,1296.71,Card,Delivered
O04180,C0723,R0268,P0288,2024-03-22,231.28,Card,Delivered
O04181,C0125,R0291,P0028,2025-06-11,433.69,UPI,Delivered
O04182,C0582,R0361,P0174,2025-03-02,1252.32,Card,Cancelled
O04183,C0583,R0160,P0067,2025-07-17,202.07,Wallet,Delivered
O04184,C0234,R0141,P0283,2024-11-17,824.65,Cash on Delivery,Cancelled
O04185,C0162,R0216,P0284,2024-07-27,253.85,Wallet,Delivered
O04186,C0250,R0416,P0091,2025-05-10,594.63,UPI,Returned
O04187,C0772,R0006,P0197,2024-09-13,432.3,UPI,Cancelled
O04188,C0319,R0309,P0093,2025-04-11,1279.78,Cash on Delivery,Delivered
O04189,C0022,R0426,P0061,2024-02-16,1254.57,Wallet,Delivered
O04190,C0329,R0120,P0044,2023-11-06,378.79,Card,Returned
O04191,C0693,R0415,P0286,2024-02-12,924.44,Cash on Delivery,Returned
O04192,C0509,R0208,P0075,2024-07-28,780.18,Card,Cancelled
O04193,C0452,R0462,P0236,2023-11-20,939.16,Card,Returned
O04194,C0465,R0355,P0164,2024-12-17,1200.71,Card,Cancelled
O04195,C0645,R0042,P0296,2024-09-26,1247.89,UPI,Cancelled
O04196,C0321,R0183,P0014,2023-10-18,1397.48,UPI,Delivered
O04197,C0365,R0280,P0297,2024-08-24,412.71,UPI,Returned
O04198,C0981,R0419,P0032,2023-08-20,327.89,Cash on Delivery,Delivered
O04199,C0054,R0183,P0141,2024-06-09,1469.87,Card,Returned
O04200,C0538,R0242,P0127,2023-12-13,854.64,Wallet,Delivered
O04201,C0429,R0434,P0031,2024-03-13,394.07,UPI,Cancelled
O04202,C0480,R0025,P0226,2025-04-18,840.82,Card,Cancelled
O04203,C0126,R0176,P0162,2023-09-09,1445.04,UPI,Cancelled
O04204,C0241,R0231,P0183,2023-12-18,526.97,Cash on Delivery,Delivered
O04205,C0901,R0348,P0120,2025-05-30,886.7,Card,Returned
O04206,C0057,R0449,P0200,2023-12-23,805.86,Cash on Delivery,Cancelled
O04207,C0409,R0132,P0136,2025-01-20,310.22,Wallet,Returned
O04208,C0166,R0212,P0023,2025-04-08,947.6,UPI,Delivered
O04209,C0264,R0395,P0119,2024-08-29,869.03,Wallet,Returned
O04210,C0375,R0284,P0174,2024-03-03,863.3,Wallet,Returned
O04211,C0595,R0086,P0235,2025-05-12,1090.49,Cash on Delivery,Cancelled
O04212,C0538,R0371,P0263,2024-12-05,581.32,UPI,Returned
O04213,C0819,R0349,P0031,2025-08-07,726.37,Cash on Delivery,Returned
O04214,C0495,R0288,P0123,2023-12-07,1049.92,Card,Returned
O04215,C0040,R0327,P0078,2024-02-19,1146.06,Cash on Delivery,Delivered
O04216,C0627,R0493,P0101,2024-02-03,1159.44,Card,Cancelled
O04217,C0987,R0487,P0044,2024-01-06,687.95,Wallet,Cancelled
O04218,C0205,R0352,P0200,2024-09-23,844.2,UPI,Returned
O04219,C0697,R0170,P0192,2025-04-06,284.92,Wallet,Returned
O04220,C0570,R0342,P0125,2024-02-16,834.51,Cash on Delivery,Delivered
O04221,C0842,R0354,P0195,2024-05-12,620.51,Card,Returned
O04222,C0227,R0422,P0107,2023-08-25,518.26,UPI,Cancelled
O04223,C0339,R0455,P0199,2024-10-07,258.57,Card,Delivered
O04224,C0273,R0430,P0085,2023-09-13,687.9,Card,Cancelled
O04225,C0829,R0456,P0187,2025-05-12,463.03,Wallet,Returned
O04226,C0192,R0279,P0272,2023-08-19,1328.54,Card,Returned
O04227,C0482,R0090,P0199,2024-02-10,896.39,Wallet,Delivered
O04228,C0906,R0303,P0157,2025-05-16,175.81,UPI,Returned
O04229,C0587,R0327,P0255,2024-03-24,796.4,Cash on Delivery,Returned
O04230,C0378,R0351,P0177,2023-12-11,1410.57,Wallet,Delivered
O04231,C0322,R0157,P0005,2024-10-31,1279.62,Cash on Delivery,Delivered
O04232,C0598,R0156,P0022,2023-11-29,593.72,Cash on Delivery,Cancelled
O04233,C0023,R0467,P0038,2024-09-01,322.71,Wallet,Cancelled
O04234,C0450,R0476,P0021,2024-08-24,1101.68,Wallet,Cancelled
O04235,C0219,R0123,P0002,2024-05-27,1458.02,UPI,Delivered
O04236,C0047,R0233,P0207,2025-01-22,857.31,Wallet,Delivered
O04237,C0239,R0177,P0138,2023-10-27,1025.58,Wallet,Delivered
O04238,C0220,R0090,P0268,2025-04-26,1219.74,Wallet,Returned
O04239,C0990,R0077,P0225,2024-02-14,1224.89,Wallet,Delivered
O04240,C0133,R0332,P0127,2025-03-19,1202.8,UPI,Returned
O04241,C0109,R0008,P0016,2023-08-22,651.2,Wallet,Delivered
O04242,C0848,R0258,P0033,2023-12-27,288.77,Card,Returned
O04243,C0687,R0007,P0215,2024-04-15,675.02,Card,Delivered
O04244,C0079,R0304,P0074,2025-03-18,709.38,UPI,Returned
O04245,C0929,R0137,P0178,2025-05-21,338.7,Cash on Delivery,Returned
O04246,C0414,R0088,P0094,2024-05-02,563.95,UPI,Delivered
O04247,C0781,R0474,P0113,2024-07-12,816.6,UPI,Delivered
O04248,C0496,R0306,P0035,2024-04-16,1086.13,Wallet,Cancelled
O04249,C0848,R0046,P0023,2024-02-27,164.41,Card,Returned
O04250,C0152,R0326,P0139,2025-01-05,725.31,UPI,Cancelled
O04251,C0508,R0110,P0283,2024-01-05,529.07,UPI,Returned
O04252,C0800,R0081,P0203,2024-11-02,348.11,Wallet,Returned
O04253,C0853,R0248,P0286,2025-01-07,1195.55,Card,Delivered
O04254,C0436,R0158,P0115,2023-10-07,968.51,Wallet,Cancelled
O04255,C0332,R0174,P0137,2024-07-31,1384.96,Card,Returned
O04256,C0084,R0375,P0157,2024-09-19,1153.48,Wallet,Delivered
O04257,C0076,R0334,P0275,2025-07-06,1327.77,Wallet,Delivered
O04258,C0840,R0376,P0093,2024-04-09,504.56,Cash on Delivery,Returned
O04259,C0117,R0320,P0285,2025-01-26,1459.39,Card,Returned
O04260,C0785,R0037,P0140,2024-04-02,1318.38,UPI,Cancelled
O04261,C0385,R0488,P0260,2024-02-27,804.77,UPI,Cancelled
O04262,C0009,R0488,P0242,2024-11-14,1422.95,Cash on Delivery,Returned
O04263,C0346,R0280,P0185,2024-06-11,1232.89,UPI,Cancelled
O04264,C0610,R0133,P0158,2024-06-05,802.61,UPI,Returned
O04265,C0256,R0258,P0057,2025-02-26,725.56,UPI,Delivered
O04266,C0613,R0248,P0077,2023-09-18,1268.55,Wallet,Returned
O04267,C0455,R0415,P0107,2025-04-09,1249.29,Cash on Delivery,Cancelled
O04268,C0458,R0322,P0084,2024-10-05,732.97,Cash on Delivery,Returned
O04269,C0580,R0004,P0247,2024-05-12,1190.02,Cash on Delivery,Cancelled
O04270,C0292,R0447,P0174,2024-05-05,943.3,Wallet,Cancelled
O04271,C0261,R0287,P0207,2024-07-11,957.82,Wallet,Cancelled
O04272,C0456,R0074,P0193,2023-11-26,1247.44,Card,Returned
O04273,C0058,R0286,P0203,2024-09-12,313.28,UPI,Cancelled
O04274,C0568,R0469,P0198,2023-12-01,1469.95,UPI,Returned
O04275,C0026,R0166,P0094,2024-09-11,408.73,Card,Delivered
O04276,C0658,R0256,P0115,2025-02-05,292.64,Card,Cancelled
O04277,C0913,R0063,P0222,2023-12-29,212.41,Cash on Delivery,Delivered
O04278,C0643,R0267,P0236,2024-05-17,721.05,UPI,Returned
O04279,C0781,R0029,P0159,2024-11-14,1490.75,Wallet,Returned
O04280,C0106,R0162,P0125,2024-06-05,1478.47,Card,Cancelled
O04281,C0191,R0376,P0109,2024-08-08,538.61,Cash on Delivery,Delivered
O04282,C0777,R0213,P0044,2025-03-22,607.71,Cash on Delivery,Cancelled
O04283,C0418,R0390,P0013,2025-01-31,1093.25,Cash on Delivery,Cancelled
O04284,C0018,R0477,P0263,2023-09-13,1237.71,Cash on Delivery,Cancelled
O04285,C0067,R0134,P0081,2024-02-25,810.1,UPI,Returned
O04286,C0676,R0150,P0268,2024-03-27,924.21,Cash on Delivery,Delivered
O04287,C0432,R0248,P0202,2023-11-18,1123.71,UPI,Delivered
O04288,C0411,R0162,P0089,2024-04-07,1035.35,Card,Delivered
O04289,C0443,R0188,P0164,2025-05-08,617.08,Wallet,Cancelled
O04290,C0053,R0196,P0281,2024-11-08,630.04,Cash on Delivery,Returned
O04291,C0041,R0243,P0234,2024-08-13,486.18,UPI,Returned
O04292,C0055,R0053,P0258,2024-03-01,1189.24,Card,Delivered
O04293,C0789,R0070,P0265,2025-05-13,403.02,Card,Cancelled
O04294,C0421,R0327,P0039,2023-12-26,335.17,Wallet,Delivered
O04295,C0954,R0381,P0160,2025-06-21,1050.23,Card,Returned
O04296,C0782,R0122,P0100,2024-06-05,1318.21,Wallet,Cancelled
O04297,C0788,R0061,P0189,2025-05-06,220.45,UPI,Returned
O04298,C0171,R0342,P0264,2025-03-23,984.72,UPI,Delivered
O04299,C0968,R0065,P0013,2024-07-10,274.64,Card,Cancelled
O04300,C0246,R0328,P0107,2024-08-10,574.88,Cash on Delivery,Cancelled
O04301,C0501,R0111,P0007,2024-12-03,995.29,UPI,Returned
O04302,C0343,R0345,P0297,2025-04-02,1081.2,,Delivered
O04303,C0807,R0247,P0142,2024-02-20,648.08,Cash on Delivery,Delivered
O04304,C0021,R0143,P0277,2024-02-12,234.04,UPI,Cancelled
O04305,C0727,R0369,P0199,2024-03-11,1406.66,UPI,Returned
O04306,C0616,R0008,P0187,2024-03-16,1405.12,Card,Cancelled
O04307,C0912,R0200,P0116,2025-04-04,1376.82,UPI,Cancelled
O04308,C0778,R0433,P0045,2024-01-16,1388.53,Card,Cancelled
O04309,C0769,R0378,P0088,2024-04-29,790.03,Cash on Delivery,Cancelled
O04310,C0719,R0159,P0280,2025-04-16,802.65,Wallet,Returned
O04311,C0505,R0095,P0225,2024-09-06,902.76,Cash on Delivery,Cancelled
O04312,C0007,R0452,P0238,2025-03-29,1338.79,UPI,Cancelled
O04313,C0546,R0167,P0257,2024-11-10,316.19,Cash on Delivery,Returned
O04314,C0209,R0308,P0022,2024-01-29,252.2,UPI,Cancelled
O04315,C0502,R0092,P0228,2024-08-15,1319.21,UPI,Delivered
O04316,C0234,R0400,P0027,2025-08-01,246.4,Wallet,Delivered
O04317,C0699,R0455,P0236,2024-09-19,209.94,UPI,Returned
O04318,C0107,R0475,P0244,2024-04-20,395.5,Wallet,Cancelled
O04319,C0744,R0499,P0133,2025-04-03,1161.04,UPI,Cancelled
O04320,C0060,R0191,P0071,2024-11-19,1174.98,Card,Cancelled
O04321,C0839,R0361,P0154,2024-10-16,252.96,Cash on Delivery,Returned
O04322,C0344,R0101,P0088,2023-12-26,765.86,Cash on Delivery,Cancelled
O04323,C0807,R0319,P0229,2025-07-26,1312.89,Card,Cancelled
O04324,C0368,R0068,P0290,2024-01-04,540.97,Cash on Delivery,Cancelled
O04325,C0108,R0485,P0002,2024-02-21,1453.12,Cash on Delivery,Returned
O04326,C0926,R0495,P0193,2024-01-27,1026.89,UPI,Returned
O04327,C0859,R0341,P0028,2023-08-23,993.37,UPI,Cancelled
O04328,C0381,R0410,P0290,2024-03-29,506.4,Card,Returned
O04329,C0603,R0311,P0225,2025-01-31,787.18,Card,Cancelled
O04330,C0563,R0316,P0228,2025-03-27,1483.2,Card,Returned
O04331,C0138,R0078,P0025,2025-05-05,1079.62,Wallet,Delivered
O04332,C0419,R0051,P0099,2024-07-27,440.11,Wallet,Cancelled
O04333,C0076,R0474,P0021,2025-01-25,568.46,Card,Delivered
O04334,C0554,R0416,P0237,2025-02-17,932.88,,Delivered
O04335,C0129,R0312,P0003,2024-07-29,987.42,Wallet,Cancelled
O04336,C0797,R0298,P0249,2023-12-11,504.74,Wallet,Cancelled
O04337,C0749,R0212,P0159,2024-10-26,466.19,Wallet,Delivered
O04338,C0559,R0251,P0230,2024-02-15,950.91,Wallet,Cancelled
O04339,C0293,R0417,P0131,2025-06-19,638.75,Wallet,Cancelled
O04340,C0722,R0130,P0108,2024-07-10,897.4,Cash on Delivery,Delivered
O04341,C0703,R0497,P0018,2024-08-14,1080.27,Wallet,Delivered
O04342,C0376,R0295,P0249,2025-04-01,1451.84,Cash on Delivery,Returned
O04343,C0331,R0430,P0010,2024-04-28,634.44,Wallet,Returned
O04344,C0027,R0339,P0052,2023-11-03,621.87,Wallet,Returned
O04345,C0855,R0048,P0193,2024-08-08,680.07,Wallet,Returned
O04346,C0779,R0304,P0108,2023-10-15,328.31,Card,Cancelled
O04347,C0384,R0307,P0282,2024-04-25,705.25,Cash on Delivery,Returned
O04348,C0087,R0040,P0040,2024-12-30,454.3,Wallet,Delivered
O04349,C0379,R0383,P0244,2024-12-04,1026.8,Wallet,Cancelled
O04350,C0438,R0271,P0243,2024-06-13,1177.32,Cash on Delivery,Returned
O04351,C0678,R0433,P0114,2025-08-01,247.41,Cash on Delivery,Cancelled
O04352,C0457,R0327,P0016,2025-05-31,752.22,Cash on Delivery,Cancelled
O04353,C0102,R0312,P0245,2023-09-17,458.0,UPI,Returned
O04354,C0849,R0001,P0108,2023-11-26,1406.89,Card,Cancelled
O04355,C0432,R0155,P0157,2025-03-22,1010.27,Wallet,Returned
O04356,C0248,R0265,P0226,2024-02-22,974.19,Wallet,Returned
O04357,C0665,R0072,P0189,2023-12-26,503.29,Wallet,Cancelled
O04358,C0989,R0281,P0064,2025-02-10,1283.29,UPI,Returned
O04359,C0527,R0348,P0258,2024-08-17,739.26,UPI,Cancelled
O04360,C0081,R0157,P0006,2023-11-11,651.0,UPI,Returned
O04361,C0442,R0176,P0229,2024-10-31,1359.43,UPI,Cancelled
O04362,C0049,R0394,P0167,2023-10-28,443.64,UPI,Returned
O04363,C0298,R0412,P0255,2024-01-18,1235.23,Cash on Delivery,Cancelled
O04364,C0771,R0162,P0091,2023-08-11,1014.34,Cash on Delivery,Returned
O04365,C0453,R0129,P0264,2024-12-17,376.18,Wallet,Returned
O04366,C0210,R0293,P0015,2023-09-13,1425.56,Wallet,Delivered
O04367,C0817,R0139,P0293,2024-05-23,672.98,Cash on Delivery,Returned
O04368,C0634,R0318,P0137,2025-05-19,483.09,UPI,Delivered
O04369,C0858,R0218,P0217,2025-05-27,744.94,Cash on Delivery,Cancelled
O04370,C0132,R0012,P0008,2023-10-22,1055.32,Card,Cancelled
O04371,C0236,R0229,P0212,2024-04-07,958.36,UPI,Delivered
O04372,C0311,R0033,P0003,2024-06-16,1295.86,,Cancelled
O04373,C0384,R0013,P0165,2023-12-07,799.2,Card,Delivered
O04374,C0347,R0191,P0202,2024-08-01,421.18,Cash on Delivery,Returned
O04375,C0862,R0300,P0065,2024-04-19,289.19,,Delivered
O04376,C0589,R0233,P0186,2025-05-01,966.35,Wallet,Returned
O04377,C0079,R0226,P0257,2024-11-09,1106.18,UPI,Delivered
O04378,C0524,R0498,P0037,2025-01-14,993.6,Cash on Delivery,Cancelled
O04379,C0581,R0001,P0174,2024-05-12,524.54,Cash on Delivery,Cancelled
O04380,C0645,R0193,P0274,2024-07-11,758.26,Wallet,Delivered
O04381,C0384,R0426,P0008,2024-05-18,796.16,Cash on Delivery,Delivered
O04382,C0178,R0091,P0105,2024-07-30,907.56,UPI,Cancelled
O04383,C0013,R0374,P0300,2024-08-22,1224.35,Card,Delivered
O04384,C0836,R0288,P0210,2025-08-07,455.18,Wallet,Cancelled
O04385,C0172,R0123,P0021,2024-12-31,300.96,Wallet,Delivered
O04386,C0998,R0016,P0274,2024-02-29,998.04,Cash on Delivery,Delivered
O04387,C0053,R0140,P0168,2024-03-07,1473.75,UPI,Cancelled
O04388,C0089,R0415,P0270,2024-06-06,894.2,Cash on Delivery,Returned
O04389,C0035,R0097,P0255,2025-04-09,910.88,UPI,Delivered
O04390,C0673,R0359,P0185,2025-04-16,790.51,Cash on Delivery,Delivered
O04391,C0699,R0180,P0082,2024-11-05,287.11,UPI,Returned
O04392,C0205,R0021,P0010,2025-04-20,573.87,Cash on Delivery,Cancelled
O04393,C0206,R0468,P0205,2023-10-13,458.65,UPI,Returned
O04394,C0068,R0213,P0063,2023-11-09,277.69,Card,Cancelled
O04395,C0022,R0496,P0164,2024-01-08,1254.81,UPI,Cancelled
O04396,C0233,R0372,P0272,2023-08-20,1080.01,Card,Cancelled
O04397,C0599,R0121,P0182,2025-01-10,741.9,UPI,Returned
O04398,C0415,R0291,P0185,2023-11-01,1053.98,Cash on Delivery,Delivered
O04399,C0303,R0058,P0209,2024-07-26,1393.29,UPI,Cancelled
O04400,C0960,R0494,P0090,2025-02-23,477.06,Cash on Delivery,Delivered
O04401,C0430,R0496,P0203,2024-10-05,1187.26,Cash on Delivery,Cancelled
O04402,C0334,R0043,P0197,2024-11-22,877.73,UPI,Returned
O04403,C0107,R0026,P0128,2024-01-07,1489.5,,Cancelled
O04404,C0588,R0251,P0153,2024-02-17,801.81,Cash on Delivery,Returned
O04405,C0020,R0106,P0080,2024-08-13,551.09,UPI,Returned
O04406,C0593,R0137,P0015,2024-05-16,599.74,Cash on Delivery,Returned
O04407,C0249,R0206,P0025,2024-07-16,682.82,UPI,Delivered
O04408,C0635,R0161,P0056,2025-06-16,803.52,Cash on Delivery,Cancelled
O04409,C0038,R0391,P0127,2025-07-04,221.18,Cash on Delivery,Delivered
O04410,C0191,R0249,P0116,2025-06-22,376.05,UPI,Returned
O04411,C0502,R0402,P0251,2024-02-21,187.8,Card,Returned
O04412,C0900,R0056,P0279,2025-05-12,501.09,UPI,Cancelled
O04413,C0005,R0471,P0103,2023-09-30,378.59,Wallet,Delivered
O04414,C0454,R0015,P0011,2023-12-18,900.51,UPI,Returned
O04415,C0972,R0033,P0274,2023-11-28,1353.71,Card,Delivered
O04416,C0135,R0080,P0151,2025-03-25,590.48,UPI,Cancelled
O04417,C0489,R0044,P0095,2023-10-04,955.62,Cash on Delivery,Returned
O04418,C0849,R0463,P0168,2025-04-16,788.66,Card,Returned
O04419,C0618,R0242,P0083,2023-10-16,1307.88,Cash on Delivery,Returned
O04420,C0071,R0115,P0003,2024-03-04,837.08,UPI,Cancelled
O04421,C0074,R0204,P0064,2025-05-27,1074.46,UPI,Returned
O04422,C0012,R0174,P0167,2023-09-20,221.02,Cash on Delivery,Delivered
O04423,C0890,R0311,P0189,2024-10-21,169.01,Wallet,Delivered
O04424,C0359,R0006,P0284,2023-11-23,1034.77,Card,Delivered
O04425,C0763,R0067,P0067,2024-07-07,721.54,Wallet,Delivered
O04426,C0327,R0490,P0256,2024-07-19,1470.18,UPI,Cancelled
O04427,C0644,R0283,P0059,2024-08-03,1208.36,Cash on Delivery,Delivered
O04428,C0693,R0451,P0252,2024-01-01,325.6,Wallet,Cancelled
O04429,C0269,R0289,P0020,2025-03-11,960.87,UPI,Delivered
O04430,C0778,R0360,P0148,2024-08-29,181.05,Cash on Delivery,Delivered
O04431,C0968,R0270,P0237,2024-09-15,495.28,Cash on Delivery,Returned
O04432,C0557,R0314,P0024,2025-02-08,1253.7,Wallet,Delivered
O04433,C0607,R0483,P0212,2024-01-01,1276.38,UPI,Returned
O04434,C0598,R0008,P0294,2023-10-24,307.55,Cash on Delivery,Delivered
O04435,C0480,R0243,P0263,2025-03-24,1326.32,Wallet,Returned
O04436,C0134,R0291,P0283,2023-12-22,1035.67,Wallet,Returned
O04437,C0591,R0198,P0046,2025-03-03,430.64,UPI,Returned
O04438,C0396,R0397,P0221,2024-09-16,519.12,Cash on Delivery,Returned
O04439,C0378,R0042,P0054,2024-01-11,517.57,Wallet,Cancelled
O04440,C0380,R0260,P0006,2025-06-05,823.03,Cash on Delivery,Cancelled
O04441,C0963,R0118,P0256,2024-02-29,708.24,Card,Delivered
O04442,C0161,R0062,P0157,2024-01-17,873.75,Wallet,Cancelled
O04443,C0223,R0147,P0026,2023-12-17,511.93,UPI,Returned
O04444,C0337,R0123,P0005,2024-07-10,365.59,UPI,Delivered
O04445,C0836,R0254,P0031,2023-08-29,554.47,Card,Delivered
O04446,C0820,R0300,P0237,2024-08-23,321.47,Cash on Delivery,Cancelled
O04447,C0887,R0117,P0033,2025-06-12,415.05,Card,Delivered
O04448,C0927,R0301,P0124,2024-03-23,1194.96,Card,Delivered
O04449,C0762,R0029,P0166,2024-09-22,681.73,Wallet,Returned
O04450,C0676,R0209,P0224,2025-05-16,928.64,UPI,Delivered
O04451,C0996,R0155,P0203,2024-03-29,202.42,Wallet,Cancelled
O04452,C0996,R0028,P0267,2024-09-22,959.41,UPI,Returned
O04453,C0268,R0185,P0163,2024-11-12,761.8,Wallet,Returned
O04454,C0890,R0001,P0075,2025-01-25,407.19,Wallet,Delivered
O04455,C0834,R0457,P0118,2024-05-31,715.67,Cash on Delivery,Delivered
O04456,C0538,R0088,P0114,2025-05-04,1200.05,Card,Returned
O04457,C0332,R0023,P0102,2024-07-05,1287.14,Cash on Delivery,Returned
O04458,C0284,R0237,P0007,2023-11-24,383.17,Cash on Delivery,Cancelled
O04459,C0024,R0248,P0008,2023-10-15,229.73,UPI,Cancelled
O04460,C0273,R0016,P0166,2024-02-15,177.79,Cash on Delivery,Cancelled
O04461,C0516,R0232,P0078,2025-08-05,316.68,Cash on Delivery,Delivered
O04462,C0716,R0006,P0277,2024-04-25,1096.85,Cash on Delivery,Cancelled
O04463,C0060,R0397,P0291,2025-05-28,377.55,Wallet,Returned
O04464,C0302,R0380,P0078,2024-02-18,1399.32,UPI,Returned
O04465,C0974,R0038,P0165,2024-05-18,1243.39,Cash on Delivery,Delivered
O04466,C0255,R0258,P0106,2023-12-04,1488.85,UPI,Cancelled
O04467,C0980,R0289,P0102,2024-10-14,433.15,Wallet,Returned
O04468,C0947,R0493,P0188,2024-08-28,172.75,UPI,Cancelled
O04469,C0734,R0230,P0069,2024-05-30,978.99,UPI,Returned
O04470,C0680,R0420,P0021,2023-09-26,1004.68,Card,Returned
O04471,C0555,R0182,P0045,2025-01-25,1274.0,Cash on Delivery,Cancelled
O04472,C0005,R0363,P0043,2024-09-18,460.55,Cash on Delivery,Cancelled
O04473,C0946,R0247,P0003,2024-12-19,654.49,Card,Cancelled
O04474,C0075,R0278,P0151,2025-07-19,1366.51,Cash on Delivery,Returned
O04475,C0107,R0192,P0010,2024-05-11,1022.53,Cash on Delivery,Returned
O04476,C0597,R0075,P0079,2024-06-13,698.34,Wallet,Cancelled
O04477,C0788,R0355,P0091,2025-03-17,165.14,Wallet,Returned
O04478,C0993,R0454,P0240,2023-10-11,405.21,Wallet,Cancelled
O04479,C0476,R0224,P0076,2024-02-13,391.26,Card,Delivered
O04480,C0861,R0467,P0168,2024-06-27,807.11,Card,Returned
O04481,C0061,R0199,P0042,2025-01-10,1008.92,Card,Delivered
O04482,C0961,R0348,P0260,2025-06-02,1261.23,UPI,Returned
O04483,C0811,R0184,P0175,2024-06-30,374.71,UPI,Returned
O04484,C0822,R0349,P0266,2024-10-09,274.77,UPI,Returned
O04485,C0632,R0467,P0189,2023-12-02,685.04,Wallet,Returned
O04486,C0388,R0008,P0076,2023-10-11,189.26,Card,Delivered
O04487,C0911,R0223,P0221,2024-09-13,1121.63,Cash on Delivery,Delivered
O04488,C0015,R0074,P0150,2024-02-24,1115.39,Wallet,Returned
O04489,C0368,R0214,P0234,2025-07-29,978.42,Cash on Delivery,Returned
O04490,C0500,R0131,P0047,2024-08-01,979.2,UPI,Returned
O04491,C0178,R0125,P0197,2024-07-23,262.08,Cash on Delivery,Returned
O04492,C0707,R0227,P0013,2024-08-15,1341.83,UPI,Delivered
O04493,C0698,R0319,P0290,2025-03-28,1203.78,Cash on Delivery,Returned
O04494,C0186,R0384,P0235,2023-09-17,790.56,Wallet,Delivered
O04495,C0850,R0155,P0106,2024-07-30,1354.48,Cash on Delivery,Returned
O04496,C0729,R0303,P0092,2025-07-21,1486.61,Wallet,Delivered
O04497,C0046,R0340,P0059,2024-07-06,610.39,Cash on Delivery,Delivered
O04498,C0624,R0495,P0134,2024-09-20,1499.37,UPI,Delivered
O04499,C0412,R0236,P0261,2023-08-19,367.89,Wallet,Cancelled
O04500,C0385,R0282,P0244,2024-12-15,508.36,Cash on Delivery,Delivered
O04501,C0499,R0043,P0085,2024-04-17,1364.66,Cash on Delivery,Returned
O04502,C0084,R0041,P0294,2024-05-25,1498.38,Cash on Delivery,Delivered
