order_item_id,order_id,item_name,quantity,price
I06046,O01801,Pasta,2,100.76
I06047,O03434,Pizza,5,190.08
I06048,O02007,Burger,2,200.55
I06049,O03494,Burger,1,335.2
I06050,O00137,Coke,2,391.88
I06051,O04503,Coke,2,455.91
I06052,O03038,Pasta,2,189.37
I06053,O01759,Pizza,2,416.25
I06054,O04133,Burger,4,148.18
I06055,O02482,Coke,1,155.09
I06056,O03385,Pizza,3,479.93
I06057,O02558,Ice Cream,1,336.48
I06058,O02443,Biryani,1,349.89
I06059,O03180,Ice Cream,2,411.7
I06060,O03452,Ice Cream,2,224.28
I06061,O00582,Pizza,5,212.07
I06062,O04713,Pasta,2,368.19
I06063,O04765,Burger,1,377.64
I06064,O02330,Ice Cream,1,462.27
I06065,O04706,Fries,2,276.84
I06066,O03557,Pasta,3,371.36
I06067,O00618,Ice Cream,4,259.35
I06068,O02897,Ice Cream,5,206.7
I06069,O03083,Fries,4,98.61
I06070,O03680,Ice Cream,4,154.68
I06071,O00251,Pizza,1,177.99
I06072,O03561,Coke,2,107.16
I06073,O00417,Salad,2,349.16
I06074,O04799,Fries,5,400.67
I06075,O00887,Pizza,5,218.69
I06076,O03324,Biryani,1,63.04
I06077,O00106,Ice Cream,4,190.95
I06078,O02385,Salad,4,242.93
I06079,O03711,Pasta,4,66.73
I06080,O03609,Ice Cream,3,213.9
I06081,O02142,Pasta,4,329.09
I06082,O00338,Pasta,3,95.68
I06083,O04233,Pasta,2,289.99
I06084,O03764,Coke,4,378.08
I06085,O03925,Pizza,4,429.45
I06086,O03671,Ice Cream,5,492.95
I06087,O00721,Fries,4,448.56
I06088,O01799,Ice Cream,4,413.83
I06089,O04607,Salad,2,131.42
I06090,O03628,Pizza,1,386.92
I06091,O02381,Salad,5,221.72
I06092,O01755,Pizza,5,259.74
I06093,O00466,Coke,3,54.72
I06094,O01053,Burger,4,190.97
I06095,O01581,Ice Cream,2,161.52
I06096,O00108,Fries,3,216.44
I06097,O03914,Salad,4,369.29
I06098,O01982,Salad,4,185.2
I06099,O03203,Pasta,1,269.34
I06100,O01135,Ice Cream,4,325.23
I06101,O04406,Coke,2,462.62
I06102,O00208,Burger,4,137.17
I06103,O02169,Ice Cream,3,62.4
I06104,O00765,Pasta,3,259.71
I06105,O00890,Biryani,1,168.92
I06106,O00953,Pasta,1,423.95
I06107,O02404,Pizza,5,439.26
I06108,O02859,Coke,2,69.82
I06109,O01242,Salad,5,447.95
I06110,O01449,Ice Cream,2,315.02
I06111,O02972,Biryani,5,316.17
I06112,O03923,Ice Cream,3,216.57
I06113,O04927,Coke,4,71.52
I06114,O02333,Salad,3,63.15
I06115,O03175,Pasta,4,314.76
I06116,O03721,Pizza,2,251.94
I06117,O04347,Pizza,4,347.17
I06118,O00765,Salad,3,429.86
I06119,O02663,Fries,4,193.25
I06120,O02811,Burger,4,62.32
I06121,O01080,Coke,2,425.15
I06122,O02948,Salad,2,232.81
I06123,O00063,Burger,2,457.08
I06124,O00409,Fries,1,363.53
I06125,O03888,Coke,5,429.87
I06126,O02804,Coke,3,112.4
I06127,O03065,Ice Cream,3,474.14
I06128,O03704,Pasta,1,267.22
I06129,O00799,Pasta,1,278.72
I06130,O03528,Coke,4,165.81
I06131,O04148,Fries,2,52.22
I06132,O03741,Salad,4,329.76
I06133,O04035,Burger,5,351.82
I06134,O02069,Biryani,4,408.12
I06135,O04077,Salad,1,174.35
I06136,O02562,Biryani,1,454.63
I06137,O03033,Ice Cream,2,345.95
I06138,O04790,Ice Cream,2,345.49
I06139,O03659,Biryani,2,316.33
I06140,O00693,Biryani,1,132.73
I06141,O01641,Biryani,4,463.03
I06142,O01484,Coke,3,186.35
I06143,O03953,Ice Cream,3,178.82
I06144,O03747,Pizza,5,54.49
I06145,O00439,Ice Cream,5,281.01
I06146,O04313,Salad,3,405.7
I06147,O00882,Fries,4,275.35
I06148,O02433,Pasta,1,333.25
I06149,O00234,Fries,4,410.96
I06150,O01563,Pizza,5,497.0
I06151,O02388,Fries,1,84.15
I06152,O01324,Biryani,2,264.27
I06153,O00510,Biryani,3,124.08
I06154,O02631,Burger,5,78.09
I06155,O00206,Fries,2,319.11
I06156,O04778,Coke,2,428.98
I06157,O03057,Biryani,4,112.29
I06158,O00310,Coke,2,357.87
I06159,O01730,Salad,4,253.72
I06160,O04226,Fries,4,374.77
I06161,O04469,Coke,5,120.17
I06162,O02672,Fries,5,381.69
I06163,O01915,Burger,2,431.53
I06164,O02509,Biryani,1,385.47
I06165,O02379,Burger,5,101.31
I06166,O03864,Burger,3,323.19
I06167,O02208,Burger,5,298.12
I06168,O03586,Pasta,3,90.83
I06169,O00982,Salad,1,406.08
I06170,O03073,Pasta,3,493.95
I06171,O04663,Coke,2,107.45
I06172,O03302,Fries,2,230.06
I06173,O03350,Fries,4,470.75
I06174,O02547,Burger,2,261.86
I06175,O02407,Burger,3,383.32
I06176,O01312,Coke,1,161.1
I06177,O03548,Fries,2,306.19
I06178,O04676,Salad,1,478.5
I06179,O02482,Ice Cream,1,460.37
I06180,O00585,Pasta,5,264.25
I06181,O04852,Biryani,5,155.89
I06182,O02332,Pasta,1,201.7
I06183,O01891,Burger,4,424.51
I06184,O04930,Coke,3,197.34
I06185,O03773,Pizza,1,204.33
I06186,O04172,Coke,2,306.69
I06187,O04414,Biryani,4,256.65
I06188,O00896,Fries,5,220.43
I06189,O01725,Coke,5,410.46
I06190,O01510,Salad,3,172.55
I06191,O02923,Biryani,5,373.23
I06192,O02117,Burger,4,63.99
I06193,O02158,Salad,5,428.75
I06194,O00446,Ice Cream,5,343.56
I06195,O00014,Ice Cream,3,199.05
I06196,O01942,Ice Cream,2,137.47
I06197,O02803,Biryani,1,163.89
I06198,O02600,Coke,5,85.74
I06199,O01232,Burger,3,301.32
I06200,O02405,Fries,1,345.53
I06201,O02931,Burger,5,316.89
I06202,O00940,Pizza,5,493.47
I06203,O00387,Pasta,4,156.87
I06204,O01322,Burger,5,94.3
I06205,O00111,Salad,5,116.94
I06206,O01320,Pasta,5,486.51
I06207,O00180,Pizza,2,350.19
I06208,O03319,Ice Cream,4,391.5
I06209,O03255,Coke,4,250.31
I06210,O01877,Ice Cream,4,346.2
I06211,O02887,Pasta,2,306.07
I06212,O04508,Coke,4,132.3
I06213,O01660,Pizza,1,74.7
I06214,O04250,Pizza,1,326.14
I06215,O01879,Ice Cream,5,319.45
I06216,O02501,Pasta,1,447.32
I06217,O00638,Salad,1,262.85
I06218,O00079,Biryani,2,132.19
I06219,O01879,Ice Cream,5,399.18
I06220,O02255,Salad,4,453.4
I06221,O04421,Biryani,4,429.74
I06222,O01502,Coke,4,240.11
I06223,O01579,Burger,2,330.08
I06224,O04278,Burger,4,304.38
I06225,O01679,Pizza,1,297.63
I06226,O03101,Coke,1,430.5
I06227,O00078,Fries,3,420.12
I06228,O03097,Pasta,1,145.31
I06229,O01949,Pasta,1,303.21
I06230,O02219,Pizza,5,454.58
I06231,O03924,Pasta,5,52.28
I06232,O00010,Biryani,2,132.32
I06233,O04908,Coke,4,145.28
I06234,O00360,Fries,1,153.27
I06235,O04351,Ice Cream,5,234.29
I06236,O00753,Ice Cream,3,248.77
I06237,O03749,Burger,1,261.33
I06238,O03761,Biryani,4,87.15
I06239,O04549,Burger,3,153.43
I06240,O00415,Burger,5,259.55
I06241,O03663,Coke,4,485.44
I06242,O03853,Pizza,4,84.57
I06243,O04704,Fries,1,108.33
I06244,O01691,Salad,4,332.93
I06245,O03595,Salad,1,264.78
I06246,O04639,Pasta,3,470.89
I06247,O01442,Biryani,5,315.07
I06248,O03972,Pizza,5,322.84
I06249,O01530,Biryani,3,286.37
I06250,O03276,Salad,3,133.63
I06251,O01130,Biryani,2,472.94
I06252,O04878,Coke,5,254.64
I06253,O01013,Pasta,2,210.96
I06254,O03880,Biryani,1,422.46
I06255,O01476,Fries,3,150.14
I06256,O04884,Burger,1,190.5
I06257,O01973,Burger,4,137.01
I06258,O04404,Salad,2,55.15
I06259,O02234,Fries,2,328.4
I06260,O02257,Biryani,5,299.97
I06261,O01737,Salad,4,58.96
I06262,O03631,Burger,1,169.47
I06263,O00621,Pizza,3,188.8
I06264,O04601,Fries,3,101.32
I06265,O04322,Salad,2,412.02
I06266,O01940,Ice Cream,3,317.61
I06267,O03435,Salad,2,230.03
I06268,O02869,Ice Cream,3,170.31
I06269,O03039,Burger,1,163.29
I06270,O03808,Pasta,5,457.62
I06271,O04818,Fries,3,66.71
I06272,O02759,Pizza,2,133.63
I06273,O01071,Ice Cream,2,264.38
I06274,O01907,Ice Cream,4,395.99
I06275,O03558,Ice Cream,3,94.61
I06276,O02241,Fries,4,487.55
I06277,O01530,Fries,4,336.87
I06278,O02353,Ice Cream,4,220.97
I06279,O03656,Burger,1,393.79
I06280,O01363,Pizza,2,360.87
I06281,O04695,Coke,1,167.21
I06282,O03308,Biryani,1,65.53
I06283,O03162,Coke,5,215.47
I06284,O01129,Biryani,2,387.8
I06285,O03974,Ice Cream,2,76.16
I06286,O02077,Coke,1,494.38
I06287,O00488,Pizza,4,303.5
I06288,O01708,Salad,1,440.13
I06289,O00900,Pasta,5,195.65
I06290,O02559,Biryani,1,133.2
I06291,O04849,Ice Cream,2,322.64
I06292,O03693,Pizza,1,307.93
I06293,O03362,Biryani,1,50.63
I06294,O03409,Salad,5,250.14
I06295,O02193,Pasta,5,246.86
I06296,O03471,Ice Cream,4,224.04
I06297,O04768,Burger,5,128.36
I06298,O00462,Biryani,4,415.55
I06299,O03567,Pizza,1,382.27
I06300,O02480,Pizza,5,196.89
I06301,O01144,Biryani,1,61.43
I06302,O04406,Ice Cream,3,322.28
I06303,O02865,Coke,1,252.14
I06304,O00956,Pasta,4,303.9
I06305,O04756,Salad,1,75.93
I06306,O04443,Ice Cream,1,454.51
I06307,O01989,Salad,2,240.51
I06308,O01321,Ice Cream,2,238.8
I06309,O02719,Salad,2,185.75
I06310,O00461,Salad,1,340.67
I06311,O03198,Fries,4,265.23
I06312,O00380,Pasta,3,166.39
I06313,O00597,Pasta,3,231.5
I06314,O00505,Pizza,2,362.57
I06315,O02651,Salad,2,172.76
I06316,O01239,Pizza,4,407.04
I06317,O01968,Ice Cream,3,296.13
I06318,O01767,Burger,3,282.28
I06319,O00190,Pizza,1,220.57
I06320,O03229,Pizza,2,134.07
I06321,O01413,Salad,3,137.4
I06322,O04216,Salad,3,267.09
I06323,O03800,Salad,2,293.62
I06324,O00730,Burger,5,387.92
I06325,O00946,Burger,3,134.02
I06326,O01470,Coke,1,244.36
I06327,O00661,Salad,5,259.4
I06328,O00514,Biryani,3,265.36
I06329,O01576,Coke,2,184.65
I06330,O02269,Fries,3,100.96
I06331,O01095,Coke,5,253.67
I06332,O00861,Coke,3,473.79
I06333,O03629,Pasta,3,421.23
I06334,O01876,Coke,4,438.98
I06335,O02993,Salad,1,55.49
I06336,O03471,Pasta,3,282.11
I06337,O02415,Pizza,5,435.1
I06338,O01470,Pasta,4,462.17
I06339,O04347,Salad,1,248.29
I06340,O01952,Pizza,5,429.37
I06341,O04916,Fries,3,381.41
I06342,O02462,Ice Cream,1,451.63
I06343,O01074,Salad,4,494.55
I06344,O02067,Pasta,5,291.41
I06345,O04259,Ice Cream,2,487.92
I06346,O01514,Pasta,5,452.86
I06347,O02529,Biryani,5,95.81
I06348,O02198,Pizza,2,69.03
I06349,O04993,Salad,5,486.92
I06350,O04935,Pasta,3,492.92
I06351,O01795,Salad,3,374.81
I06352,O02560,Pizza,5,104.99
I06353,O01121,Fries,4,80.41
I06354,O01338,Fries,1,251.56
I06355,O03350,Biryani,1,491.99
I06356,O04084,Pizza,2,127.18
I06357,O02745,Ice Cream,4,96.08
I06358,O00092,Salad,5,166.23
I06359,O04950,Pasta,2,388.91
I06360,O04970,Salad,3,351.85
I06361,O00438,Fries,3,323.1
I06362,O02070,Burger,4,53.78
I06363,O01850,Burger,1,192.31
I06364,O03127,Pizza,2,318.08
I06365,O04435,Burger,4,106.2
I06366,O04578,Pizza,5,143.12
I06367,O00845,Coke,3,192.09
I06368,O01372,Pasta,2,352.39
I06369,O02195,Pizza,3,368.15
I06370,O04267,Ice Cream,3,270.25
I06371,O01605,Pizza,4,257.91
I06372,O02347,Fries,3,184.45
I06373,O04835,Ice Cream,5,295.23
I06374,O00310,Biryani,2,331.51
I06375,O02427,Salad,2,442.65
I06376,O01749,Coke,1,431.52
I06377,O04314,Fries,3,314.93
I06378,O00846,Coke,5,280.48
I06379,O01687,Biryani,4,438.43
I06380,O03897,Biryani,4,336.41
I06381,O03192,Biryani,3,197.76
I06382,O01106,Burger,4,122.86
I06383,O00048,Fries,2,245.28
I06384,O01657,Burger,1,228.08
I06385,O00540,Biryani,4,77.05
I06386,O00685,Coke,4,348.39
I06387,O04338,Pizza,3,444.16
I06388,O02066,Pasta,3,203.06
I06389,O00835,Pizza,1,153.68
I06390,O02528,Pasta,1,445.45
I06391,O03766,Salad,4,241.39
I06392,O04357,Ice Cream,1,392.65
I06393,O02333,Salad,2,470.92
I06394,O01123,Pasta,1,96.12
I06395,O04383,Pasta,2,472.0
I06396,O01507,Coke,3,191.41
I06397,O03218,Coke,2,462.87
I06398,O02665,Biryani,1,275.88
I06399,O04378,Ice Cream,2,488.6
I06400,O03853,Pizza,3,279.38
I06401,O04194,Pizza,3,263.24
I06402,O00933,Pasta,2,348.36
I06403,O04507,Ice Cream,1,69.35
I06404,O00460,Ice Cream,3,447.62
I06405,O01259,Ice Cream,3,174.28
I06406,O01534,Biryani,2,239.38
I06407,O00024,Fries,5,184.8
I06408,O04359,Fries,4,332.62
I06409,O00844,Coke,2,103.92
I06410,O00416,Ice Cream,3,312.04
I06411,O02274,Burger,4,421.04
I06412,O02147,Ice Cream,2,321.45
I06413,O03169,Fries,5,238.75
I06414,O01807,Fries,2,134.83
I06415,O01282,Salad,2,450.17
I06416,O02256,Biryani,4,220.61
I06417,O04825,Coke,4,209.32
I06418,O00539,Burger,2,148.59
I06419,O00517,Coke,5,420.05
I06420,O01080,Pizza,3,206.73
I06421,O04108,Pasta,5,61.72
I06422,O01282,Burger,1,115.64
I06423,O00941,Pasta,3,201.59
I06424,O03433,Salad,4,219.53
I06425,O02065,Ice Cream,5,313.41
I06426,O00227,Burger,3,72.95
I06427,O04628,Ice Cream,4,364.02
I06428,O01961,Fries,2,491.21
I06429,O04413,Fries,3,408.8
I06430,O02147,Fries,4,200.04
I06431,O04237,Ice Cream,3,116.03
I06432,O02529,Ice Cream,3,453.75
I06433,O03319,Ice Cream,1,374.67
I06434,O02991,Biryani,3,99.18
I06435,O04517,Burger,1,413.76
I06436,O04704,Salad,2,248.42
I06437,O00470,Pasta,1,379.39
I06438,O02941,Pizza,4,195.62
I06439,O02732,Pasta,3,249.95
I06440,O00153,Pizza,4,418.5
I06441,O01149,Ice Cream,3,373.08
I06442,O01982,Ice Cream,4,226.76
I06443,O01621,Biryani,4,188.0
I06444,O01916,Burger,4,80.74
I06445,O00560,Pasta,1,249.52
I06446,O00058,Pizza,2,498.66
I06447,O01594,Fries,5,119.19
I06448,O01762,Burger,2,444.1
I06449,O02017,Fries,4,74.95
I06450,O00462,Pizza,4,239.14
I06451,O00201,Pizza,2,470.71
I06452,O04636,Coke,4,333.37
I06453,O04966,Pizza,2,286.45
I06454,O02737,Pasta,2,178.39
I06455,O04126,Salad,1,391.7
I06456,O04363,Fries,2,110.99
I06457,O03924,Coke,2,460.84
I06458,O02619,Burger,3,95.09
I06459,O01009,Pizza,4,157.25
I06460,O04795,Biryani,3,223.55
I06461,O02758,Burger,4,297.28
I06462,O00585,Salad,3,433.8
I06463,O02441,Biryani,1,472.15
I06464,O04361,Ice Cream,1,331.71
I06465,O03640,Pasta,3,320.3
I06466,O02076,Coke,3,499.64
I06467,O04728,Coke,5,81.3
I06468,O01375,Salad,2,341.65
I06469,O00904,Coke,3,184.3
I06470,O02452,Fries,1,220.31
I06471,O00542,Salad,2,270.96
I06472,O03768,Biryani,1,358.64
I06473,O04248,Pasta,4,140.56
I06474,O00969,Pizza,3,360.23
I06475,O04451,Biryani,2,305.99
I06476,O00147,Coke,3,465.12
I06477,O01607,Fries,5,92.99
I06478,O03236,Biryani,4,300.34
I06479,O04019,Fries,2,133.27
I06480,O02228,Burger,2,409.86
I06481,O03877,Burger,3,203.36
I06482,O00722,Pizza,1,103.79
I06483,O01967,Biryani,3,93.52
I06484,O00108,Biryani,3,488.66
I06485,O04172,Burger,2,474.73
I06486,O03501,Pasta,5,373.06
I06487,O04588,Fries,1,431.14
I06488,O03879,Salad,4,304.24
I06489,O01963,Pizza,3,475.22
I06490,O03371,Ice Cream,2,292.56
I06491,O04456,Coke,4,173.47
I06492,O01605,Pasta,1,294.74
I06493,O01240,Ice Cream,2,193.9
I06494,O04572,Biryani,1,64.06
I06495,O03957,Pizza,4,257.09
I06496,O03018,Pizza,3,272.56
I06497,O03428,Ice Cream,2,218.96
I06498,O00789,Pizza,5,295.28
I06499,O04061,Pasta,3,189.15
I06500,O03277,Pasta,3,121.53
I06501,O04532,Burger,1,314.55
I06502,O02721,Salad,1,266.3
I06503,O02763,Pasta,4,424.38
I06504,O00685,Biryani,1,487.21
I06505,O02465,Salad,5,490.04
I06506,O02746,Ice Cream,1,234.08
I06507,O04566,Salad,5,378.48
I06508,O00880,Coke,2,368.71
I06509,O00988,Burger,2,442.37
I06510,O00031,Ice Cream,5,201.31
I06511,O03679,Fries,3,432.63
I06512,O00930,Biryani,1,228.28
I06513,O04945,Burger,4,351.3
I06514,O01935,Pasta,2,232.98
I06515,O03647,Pizza,5,161.23
I06516,O03911,Pasta,2,448.86
I06517,O00542,Salad,2,233.72
I06518,O04217,Pizza,3,114.23
I06519,O01064,Burger,2,58.25
I06520,O01190,Biryani,3,221.08
I06521,O02503,Coke,5,69.07
I06522,O00995,Biryani,5,140.14
I06523,O02741,Pizza,1,70.15
I06524,O01751,Biryani,5,83.3
I06525,O00065,Fries,4,77.2
I06526,O03958,Biryani,5,93.52
I06527,O03081,Fries,1,263.42
I06528,O04824,Pasta,1,196.53
I06529,O01133,Pasta,3,300.29
I06530,O00976,Biryani,4,96.81
I06531,O02963,Ice Cream,4,456.24
I06532,O00202,Ice Cream,5,348.45
I06533,O01988,Biryani,1,211.22
I06534,O03668,Coke,4,409.29
I06535,O02547,Biryani,4,166.27
I06536,O02499,Salad,3,343.79
I06537,O02111,Ice Cream,1,211.91
I06538,O04995,Ice Cream,2,299.96
I06539,O04317,Pasta,1,490.02
I06540,O00357,Coke,4,399.45
I06541,O01973,Biryani,2,463.08
I06542,O03792,Biryani,4,159.12
I06543,O04611,Pasta,2,203.1
I06544,O02383,Salad,3,268.84
I06545,O01392,Salad,3,75.16
I06546,O04088,Salad,2,211.62
I06547,O03426,Biryani,5,236.1
I06548,O02798,Salad,3,50.18
I06549,O04834,Salad,5,229.77
I06550,O04052,Biryani,5,50.67
I06551,O01285,Fries,4,155.07
I06552,O01037,Coke,4,114.21
I06553,O03432,Burger,2,489.69
I06554,O01941,Pasta,5,251.54
I06555,O01970,Salad,1,219.9
I06556,O02456,Fries,3,309.38
I06557,O01562,Salad,4,287.11
I06558,O00231,Ice Cream,4,379.24
I06559,O00141,Pasta,1,379.45
I06560,O01925,Ice Cream,5,191.95
I06561,O04300,Burger,3,347.4
I06562,O03403,Pizza,4,201.07
I06563,O02901,Salad,2,187.98
I06564,O01047,Biryani,2,139.34
I06565,O01605,Fries,1,258.19
I06566,O03541,Coke,5,367.14
I06567,O04477,Pasta,2,491.63
I06568,O02143,Burger,3,58.96
I06569,O02167,Fries,4,276.8
I06570,O01292,Biryani,3,138.85
I06571,O04643,Ice Cream,2,232.94
I06572,O04778,Coke,3,320.41
I06573,O00817,Pizza,3,154.9
I06574,O03902,Salad,2,370.1
I06575,O04735,Ice Cream,4,289.29
I06576,O03506,Burger,3,446.38
I06577,O00195,Pasta,3,451.15
I06578,O00279,Pizza,3,117.79
I06579,O03525,Burger,4,159.17
I06580,O01453,Pizza,4,170.97
I06581,O04890,Ice Cream,2,111.91
I06582,O03449,Coke,2,474.22
I06583,O04675,Pizza,5,162.45
I06584,O04974,Biryani,3,250.16
I06585,O01574,Burger,1,497.47
I06586,O01304,Coke,1,191.07
I06587,O00934,Coke,3,379.9
I06588,O00016,Ice Cream,5,292.12
I06589,O04656,Burger,4,352.96
I06590,O00466,Pizza,1,176.7
I06591,O03144,Pizza,3,155.98
I06592,O01167,Biryani,2,498.64
I06593,O01561,Fries,2,428.22
I06594,O04013,Pasta,5,173.52
I06595,O02179,Pasta,3,284.31
I06596,O01140,Coke,3,389.67
I06597,O00487,Coke,2,393.01
I06598,O00784,Pasta,2,498.22
I06599,O01709,Biryani,2,460.4
I06600,O02787,Pasta,4,469.58
I06601,O03353,Pizza,2,168.94
I06602,O00723,Ice Cream,3,279.72
I06603,O03296,Salad,4,106.69
I06604,O00676,Burger,3,478.66
I06605,O03102,Pizza,5,478.83
I06606,O02445,Salad,3,459.97
I06607,O02899,Biryani,5,463.99
I06608,O03376,Ice Cream,3,425.49
I06609,O01401,Salad,4,183.26
I06610,O04647,Fries,1,174.63
I06611,O01658,Coke,2,108.61
I06612,O01577,Fries,4,310.52
I06613,O00820,Burger,1,408.57
I06614,O01330,Coke,1,59.93
I06615,O00812,Burger,4,55.67
I06616,O02870,Pizza,1,126.79
I06617,O04881,Pizza,1,252.72
I06618,O03404,Salad,1,141.94
I06619,O03158,Burger,1,191.4
I06620,O02015,Coke,4,458.32
I06621,O04483,Fries,4,68.74
I06622,O02420,Pasta,4,194.91
I06623,O04068,Biryani,3,242.42
I06624,O01847,Coke,2,276.23
I06625,O04170,Fries,3,480.02
I06626,O04625,Coke,4,423.06
I06627,O02677,Coke,4,73.05
I06628,O01915,Ice Cream,5,96.62
I06629,O00825,Pizza,2,255.41
I06630,O01378,Coke,4,219.81
I06631,O02457,Biryani,5,409.59
I06632,O01055,Fries,3,99.35
I06633,O03543,Pizza,2,93.3
I06634,O01171,Coke,4,125.57
I06635,O04648,Fries,3,263.92
I06636,O02653,Burger,2,109.32
I06637,O00227,Fries,2,393.05
I06638,O01544,Burger,3,163.89
I06639,O01128,Fries,4,328.66
I06640,O02413,Pizza,3,59.52
I06641,O01116,Pasta,1,83.64
I06642,O02601,Pizza,4,483.96
I06643,O02930,Coke,2,241.69
I06644,O00245,Pasta,2,63.77
I06645,O03473,Ice Cream,2,495.5
I06646,O02187,Pizza,4,208.09
I06647,O00088,Ice Cream,3,276.11
I06648,O00466,Pizza,3,64.14
I06649,O01711,Burger,3,478.29
I06650,O02333,Coke,3,417.8
I06651,O03199,Coke,3,138.07
I06652,O02755,Burger,4,402.58
I06653,O02197,Pasta,4,189.5
I06654,O01858,Salad,5,219.9
I06655,O00044,Pizza,1,464.03
I06656,O04713,Pasta,1,372.46
I06657,O01677,Fries,1,418.13
I06658,O00062,Biryani,4,466.22
I06659,O00729,Pasta,1,296.46
I06660,O00539,Pasta,1,182.52
I06661,O00169,Burger,1,455.67
I06662,O00615,Pasta,3,321.95
I06663,O00381,Salad,2,333.21
I06664,O01422,Coke,1,67.83
I06665,O04721,Coke,2,405.42
I06666,O02104,Biryani,4,333.1
I06667,O03036,Burger,1,355.35
I06668,O04117,Burger,3,328.04
I06669,O02798,Fries,5,227.38
I06670,O02928,Fries,4,405.05
I06671,O01392,Pasta,3,124.62
I06672,O02951,Pizza,3,494.62
I06673,O04613,Burger,3,386.19
I06674,O01165,Coke,2,224.43
I06675,O01928,Burger,2,53.82
I06676,O04111,Salad,4,413.49
I06677,O00443,Burger,1,207.62
I06678,O02963,Salad,4,185.2
I06679,O03872,Fries,2,60.93
I06680,O01462,Coke,5,268.42
I06681,O04097,Pizza,4,254.93
I06682,O03660,Biryani,1,115.4
I06683,O00848,Biryani,1,257.71
I06684,O02897,Salad,3,85.33
I06685,O00943,Fries,5,268.01
I06686,O03998,Salad,2,183.45
I06687,O00367,Biryani,1,52.94
I06688,O02579,Salad,5,170.87
I06689,O03308,Biryani,3,70.61
I06690,O03716,Coke,3,307.69
I06691,O01575,Fries,2,433.14
I06692,O03902,Ice Cream,1,141.87
I06693,O01203,Pizza,1,352.53
I06694,O02749,Fries,1,248.47
I06695,O01598,Biryani,2,436.99
I06696,O02765,Ice Cream,4,265.95
I06697,O02057,Burger,1,126.16
I06698,O01331,Pizza,1,133.55
I06699,O04051,Salad,5,284.21
I06700,O00428,Pasta,3,144.35
I06701,O03432,Biryani,5,119.2
I06702,O01113,Pasta,5,416.48
I06703,O01769,Salad,3,116.21
I06704,O04332,Burger,5,252.49
I06705,O01264,Fries,2,305.04
I06706,O03409,Coke,5,104.81
I06707,O01192,Coke,2,220.14
I06708,O02234,Salad,1,257.47
I06709,O00511,Pizza,3,470.55
I06710,O01925,Ice Cream,1,254.77
I06711,O02386,Pasta,5,245.3
I06712,O00037,Coke,4,335.84
I06713,O04192,Salad,3,447.65
I06714,O04552,Biryani,1,428.52
I06715,O04000,Biryani,1,475.03
I06716,O03615,Salad,1,135.1
I06717,O04675,Burger,4,432.04
I06718,O00897,Fries,4,260.24
I06719,O02888,Salad,5,63.57
I06720,O01947,Ice Cream,3,485.08
I06721,O03451,Salad,2,159.88
I06722,O01790,Biryani,5,403.04
I06723,O00988,Burger,2,166.43
I06724,O02110,Burger,4,258.53
I06725,O04565,Burger,5,136.51
I06726,O03145,Salad,1,129.14
I06727,O03709,Pasta,3,310.93
I06728,O01526,Biryani,4,307.47
I06729,O02176,Pasta,5,185.34
I06730,O04403,Fries,5,54.76
I06731,O01699,Salad,1,201.68
I06732,O01006,Salad,4,164.99
I06733,O04472,Pizza,5,150.77
I06734,O04991,Biryani,2,91.12
I06735,O02240,Pasta,3,297.22
I06736,O02614,Biryani,4,142.36
I06737,O04850,Fries,2,496.76
I06738,O02230,Ice Cream,1,119.98
I06739,O03231,Biryani,3,348.0
I06740,O01985,Biryani,3,309.99
I06741,O04709,Salad,2,331.43
I06742,O02151,Ice Cream,2,496.62
I06743,O04443,Burger,3,146.71
I06744,O02375,Ice Cream,2,290.12
I06745,O00589,Salad,5,128.14
I06746,O04876,Fries,1,66.05
I06747,O03983,Pizza,2,112.32
I06748,O03079,Salad,4,200.41
I06749,O04769,Burger,5,153.26
I06750,O03458,Pasta,2,234.96
I06751,O03636,Ice Cream,2,150.99
I06752,O01573,Salad,2,230.83
I06753,O03960,Ice Cream,2,302.49
I06754,O02693,Fries,1,416.87
I06755,O02753,Pasta,3,233.72
I06756,O03862,Coke,5,135.13
I06757,O01778,Coke,3,81.46
I06758,O01960,Salad,1,234.96
I06759,O04025,Ice Cream,4,434.61
I06760,O00106,Salad,1,158.5
I06761,O04959,Biryani,2,406.7
I06762,O01484,Burger,1,199.68
I06763,O02103,Fries,5,210.31
I06764,O02353,Pizza,2,427.11
I06765,O01472,Salad,4,82.8
I06766,O00662,Pasta,3,419.82
I06767,O00766,Coke,4,168.34
I06768,O02356,Ice Cream,4,152.08
I06769,O04415,Pasta,2,53.56
I06770,O04693,Ice Cream,1,382.0
I06771,O03541,Fries,5,418.22
I06772,O03135,Coke,4,221.67
I06773,O02857,Biryani,3,82.63
I06774,O01661,Pasta,3,348.04
I06775,O04162,Pizza,4,409.24
I06776,O04465,Salad,4,324.46
I06777,O04326,Burger,4,268.33
I06778,O00046,Pizza,5,359.89
I06779,O00945,Biryani,3,96.47
I06780,O00018,Fries,2,304.88
I06781,O03013,Pasta,3,480.46
I06782,O02488,Fries,1,292.27
I06783,O02452,Fries,1,268.95
I06784,O04920,Pizza,5,335.77
I06785,O03970,Pasta,2,238.52
I06786,O00090,Burger,1,269.1
I06787,O01450,Fries,2,139.75
I06788,O02606,Fries,3,85.57
I06789,O04189,Pasta,3,108.73
